TEAM,Season,W,Perc_3PA,Perc_2PA,Perc_AST,Perc_STL,PFminusPFD,OPP_Perc_3PA,OPP_Perc_2PA,OPP_Perc_AST,OPP_Perc_STL,L1_N_Awards_Won,L1_Coach_RS_W_Perc_Overall,L1_Coach_P_W_Perc,AVG_PLAYER_AGE,Coach,Coach_N_Seasons_Overall,Coach_Perc_Seasons_TEAM
Philadelphia 76ers,2017,52,0.3444632290786137,0.6555367709213863,0.6631830397133472,0.5814151747655584,141,0.33778705636743217,0.6622129436325679,0.5711538461538461,0.5151515151515151,0.0,0.229,,25.68421052631579,Brett Brown,5,1.0
Philadelphia 76ers,2018,51,0.34204341213880823,0.6579565878611917,0.6477839741708248,0.5799043062200957,-71,0.3282707167599254,0.6717292832400746,0.5608543007606788,0.5183973834832379,1.0,0.31,0.5,26.105263157894736,Brett Brown,6,1.0
Philadelphia 76ers,2019,43,0.3595137914913511,0.6404862085086489,0.628,0.5807730426164519,36,0.34231075697211155,0.6576892430278884,0.5717728055077452,0.4918032786885246,1.0,0.362,0.5454545454545454,26.352941176470587,Brett Brown,7,1.0
Philadelphia 76ers,2020,49,0.34665175003995524,0.6533482499600447,0.5722911774572291,0.5837789661319073,-53,0.37993289662885443,0.6200671033711456,0.5975308641975309,0.5009615384615385,1.0,0.391,0.4615384615384615,26.714285714285715,Doc Rivers,22,0.045454545454545456
Philadelphia 76ers,2021,51,0.3762261973456434,0.6237738026543566,0.6021671826625387,0.5823367065317387,-4,0.379315203607158,0.620684796392842,0.59391331079004,0.5277507302823758,1.0,0.585,0.5104166666666666,26.42105263157895,Doc Rivers,23,0.08695652173913043
Philadelphia 76ers,2022,54,0.3893740902474527,0.6106259097525473,0.6163728712279654,0.5422715627668659,68,0.390435403283369,0.609564596716631,0.5996376811594203,0.4817127564674398,1.0,0.587,0.5098039215686274,27.055555555555557,Doc Rivers,24,0.125
Phoenix Suns,1996,40,0.21297539149888142,0.7870246085011185,0.657651924912504,0.5119506553585197,1718,0.21692578468759166,0.7830742153124083,0.62708136977694,0.5610169491525424,,,,27.8125,Danny Ainge,1,1.0
Phoenix Suns,1997,56,0.18047690014903128,0.8195230998509687,0.6768642447418738,0.5546588407923698,1749,0.1648534300392868,0.8351465699607132,0.616832021895313,0.5825242718446602,0.0,0.541,0.4,28.46153846153846,Danny Ainge,2,1.0
Phoenix Suns,1998,27,0.17532467532467533,0.8246753246753247,0.6950473010573177,0.5467980295566502,1016,0.19181910569105692,0.8081808943089431,0.600451467268623,0.6020558002936858,0.0,0.615,0.3333333333333333,28.058823529411764,Danny Ainge,3,1.0
Phoenix Suns,1999,53,0.18402008565942993,0.81597991434057,0.6783058519236986,0.5232067510548524,1748,0.1719429857464366,0.8280570142535634,0.6017699115044248,0.5358187134502924,1.0,0.597,0.25,29.529411764705884,Scott Skiles,1,1.0
Phoenix Suns,2000,51,0.15598638449015836,0.8440136155098417,0.647078804347826,0.5404463040446305,1858,0.14590470258486452,0.8540952974151355,0.5920487106017192,0.5451638689048761,1.0,0.645,0.4444444444444444,29.846153846153847,Scott Skiles,2,1.0
Phoenix Suns,2001,36,0.15806172483415057,0.8419382751658494,0.5934775589279948,0.5280632411067193,1776,0.18129971484316373,0.8187002851568362,0.6158268515387216,0.5684647302904564,1.0,0.632,0.3846153846153846,26.8,Scott Skiles,3,1.0
Phoenix Suns,2002,44,0.16956906729634003,0.83043093270366,0.5720465890183029,0.5080213903743316,1794,0.2044157404626014,0.7955842595373986,0.6261585993820803,0.5289735099337748,0.0,0.595,0.3846153846153846,26.928571428571427,Frank Johnson,2,1.0
Phoenix Suns,2003,29,0.18018288112726727,0.8198171188727327,0.5361730899256254,0.5628834355828221,1859,0.20596612202068657,0.7940338779793135,0.5915966386554622,0.5196156925540433,1.0,0.487,0.3333333333333333,24.416666666666668,Mike D'Antoni,2,0.5
Phoenix Suns,2004,62,0.28868623539469934,0.7113137646053006,0.5750522232169502,0.5057471264367817,1562,0.1971943887775551,0.8028056112224449,0.5231370192307693,0.5573333333333333,0.0,0.315,,26.785714285714285,Mike D'Antoni,3,0.6666666666666666
Phoenix Suns,2005,54,0.29259104227710336,0.7074089577228966,0.6352769679300292,0.45073891625615764,60,0.1992718106707744,0.8007281893292256,0.4767190872648782,0.5431985294117647,3.0,0.503,0.6,27.1875,Mike D'Antoni,4,0.75
Phoenix Suns,2006,61,0.28665207877461707,0.7133479212253829,0.6263282172373081,0.44524959742351045,-100,0.19571045576407506,0.8042895442359249,0.47807288449660285,0.4760302775441548,2.0,0.549,0.5428571428571428,29.428571428571427,Mike D'Antoni,5,0.8
Phoenix Suns,2007,55,0.2601002654084341,0.7398997345915659,0.6450471698113207,0.48319709355131696,-98,0.17998374864572048,0.8200162513542795,0.4771377672209026,0.5076013513513513,2.0,0.594,0.5434782608695652,30.076923076923077,Mike D'Antoni,6,0.8333333333333334
Phoenix Suns,2008,46,0.21583271097834206,0.784167289021658,0.5647791283723688,0.5055793991416309,-186,0.23274021352313168,0.7672597864768683,0.5311165344722392,0.5481366459627329,2.0,0.608,0.5098039215686274,27.714285714285715,Terry Porter,3,0.3333333333333333
Phoenix Suns,2009,54,0.2607542722451385,0.7392457277548615,0.5726265348906858,0.4497652582159624,-76,0.22079553384508024,0.7792044661549198,0.5267387944358578,0.5338842975206611,1.0,0.46,0.2,27.428571428571427,Alvin Gentry,9,0.2222222222222222
Phoenix Suns,2010,40,0.27133255406195206,0.7286674459380479,0.6042249145697421,0.45836837678721615,-74,0.22727272727272727,0.7727272727272727,0.57116953762466,0.5508982035928144,2.0,0.483,0.5714285714285714,28.214285714285715,Alvin Gentry,10,0.3
Phoenix Suns,2011,33,0.23783287419651056,0.7621671258034894,0.5955911823647294,0.4639397201291712,-60,0.20526315789473684,0.7947368421052632,0.5652694610778443,0.5668103448275862,0.0,0.483,0.5714285714285714,29.076923076923077,Alvin Gentry,11,0.36363636363636365
Phoenix Suns,2012,25,0.21035130837068092,0.789648691629319,0.6060111074812153,0.5238473767885533,177,0.21621621621621623,0.7837837837837838,0.5878654511160013,0.5352112676056338,0.0,0.485,0.5714285714285714,26.6,Alvin Gentry,12,0.4166666666666667
Phoenix Suns,2012,25,0.21035130837068092,0.789648691629319,0.6060111074812153,0.5238473767885533,177,0.21621621621621623,0.7837837837837838,0.5878654511160013,0.5352112676056338,0.0,0.475,0.5714285714285714,26.6,Lindsey Hunter,1,1.0
Phoenix Suns,2013,48,0.3002191380569759,0.6997808619430241,0.4927490542244641,0.5468998410174881,49,0.23859649122807017,0.7614035087719299,0.5336754329698524,0.4872813990461049,0.0,0.293,,26.133333333333333,Jeff Hornacek,1,1.0
Phoenix Suns,2014,39,0.29099175902244956,0.7090082409775504,0.5220264317180616,0.54858934169279,80,0.2578886976477338,0.7421113023522662,0.5506510003175611,0.5258481421647819,1.0,0.585,,26.294117647058822,Jeff Hornacek,2,1.0
Phoenix Suns,2015,23,0.3017953833000855,0.6982046166999145,0.5575221238938053,0.5163398692810458,88,0.2970887918486172,0.7029112081513829,0.5723192019950125,0.5546099290780142,0.0,0.53,,26.1875,Jeff Hornacek,3,1.0
Phoenix Suns,2016,24,0.2553719008264463,0.7446280991735538,0.490519877675841,0.5507364975450082,208,0.30537482319660536,0.6946251768033946,0.5509090909090909,0.5241106719367589,0.0,0.474,,25.58823529411765,Earl Watson,2,1.0
Phoenix Suns,2017,21,0.3201232320403305,0.6798767679596696,0.5528068506184586,0.5182149362477231,92,0.32966730822106133,0.6703326917789387,0.5575014594279043,0.552366175329713,0.0,0.287,,24.5,Jay Triano,4,0.25
Phoenix Suns,2018,19,0.33500837520938026,0.6649916247906198,0.5950136819702037,0.5719844357976653,238,0.3394190871369295,0.6605809128630705,0.6105686387133831,0.5762314308053167,0.0,0.351,,24.705882352941178,Igor Kokoskov,1,1.0
Phoenix Suns,2019,34,0.36086483123347335,0.6391351687665267,0.6610113107119095,0.49078138718173836,-44,0.36610222640326123,0.6338977735967388,0.5722351378279641,0.5348189415041783,0.0,0.232,,24.41176470588235,Monty Williams,6,0.16666666666666666
Phoenix Suns,2020,51,0.39169419537517697,0.608305804624823,0.6218729955099422,0.527013251783894,80,0.3775608194622279,0.6224391805377721,0.5665294924554184,0.5521064301552107,0.0,0.443,0.2,26.75,Monty Williams,7,0.2857142857142857
Phoenix Suns,2021,64,0.35403978887535525,0.6459602111246447,0.6266406031834683,0.582089552238806,80,0.3872704680381058,0.6127295319618943,0.5830223880597015,0.5792452830188679,1.0,0.479,0.5,27.5,Monty Williams,8,0.375
Phoenix Suns,2022,45,0.3619382782891175,0.6380617217108825,0.6472632493483927,0.4945054945054945,110,0.3730834752981261,0.626916524701874,0.5838414634146342,0.5297297297297298,2.0,0.519,0.5111111111111111,28.4375,Monty Williams,9,0.4444444444444444
Portland Trail Blazers,1996,49,0.21670533642691414,0.7832946635730859,0.5696666666666667,0.5152979066022544,1913,0.19912813327105713,0.8008718667289428,0.6082916368834882,0.4834193072955048,,,,26.625,P.J. Carlesimo,3,1.0
Portland Trail Blazers,1997,46,0.16367047053306238,0.8363295294669376,0.6121317157712305,0.5043103448275862,1845,0.16671779141104295,0.8332822085889571,0.6277580071174377,0.556760665220535,0.0,0.557,0.25,27.647058823529413,Mike Dunleavy,7,0.14285714285714285
Portland Trail Blazers,1998,35,0.17062689585439839,0.8293731041456016,0.6141957641671437,0.5235668789808917,1118,0.17542523483117542,0.8245747651688246,0.5851581508515815,0.5330739299610895,0.0,0.443,0.5185185185185185,27.8,Mike Dunleavy,8,0.25
Portland Trail Blazers,1999,59,0.17542768273716952,0.8245723172628305,0.6372062231049321,0.5337268128161888,1725,0.18224797925880737,0.8177520207411926,0.6035398230088496,0.5245374094931617,0.0,0.463,0.525,30.357142857142858,Mike Dunleavy,9,0.3333333333333333
Portland Trail Blazers,2000,50,0.16471871591086176,0.8352812840891383,0.653462050599201,0.5526315789473685,1734,0.1713797389683033,0.8286202610316967,0.6190138346931536,0.5139220365950676,0.0,0.493,0.5535714285714286,31.5,Mike Dunleavy,10,0.4
Portland Trail Blazers,2001,49,0.1975715784739919,0.8024284215260081,0.6411451398135819,0.5811258278145696,1606,0.19744929317762752,0.8025507068223725,0.6590986106404608,0.5221843003412969,0.0,0.505,0.5254237288135594,29.066666666666666,Maurice Cheeks,1,1.0
Portland Trail Blazers,2002,50,0.177168386997381,0.822831613002619,0.6226983595580851,0.5708661417322834,1629,0.19648318042813456,0.8035168195718655,0.6332426920462271,0.5472756410256411,0.0,0.598,0.0,29.066666666666666,Maurice Cheeks,2,1.0
Portland Trail Blazers,2003,41,0.17040358744394618,0.8295964125560538,0.6100759144237405,0.5473214285714286,1550,0.18608192477539212,0.8139180752246079,0.6472579553148273,0.5416323165704864,0.0,0.604,0.3,26.105263157894736,Maurice Cheeks,3,1.0
Portland Trail Blazers,2004,27,0.18078480224229213,0.8192151977577079,0.5946132596685083,0.5290381125226861,1698,0.18751826951183864,0.8124817304881613,0.6292539267015707,0.5351681957186545,0.0,0.569,0.3,25.9375,Maurice Cheeks,4,1.0
Portland Trail Blazers,2005,21,0.16626775171533428,0.8337322482846657,0.533858831959871,0.4990566037735849,124,0.20179233621755252,0.7982076637824475,0.5728891820580475,0.4912863070539419,0.0,0.538,0.3,24.928571428571427,Nate McMillan,6,0.16666666666666666
Portland Trail Blazers,2006,32,0.1927409261576971,0.8072590738423029,0.5264439805149618,0.49245785270629994,181,0.20549904640813732,0.7945009535918627,0.574949358541526,0.436084142394822,0.0,0.488,0.5,24.9375,Nate McMillan,7,0.2857142857142857
Portland Trail Blazers,2007,41,0.21784295753131683,0.7821570424686831,0.5904599659284497,0.44346978557504874,-14,0.2265719467956469,0.773428053204353,0.5745893395910158,0.4621212121212121,0.0,0.474,0.5,24.46153846153846,Nate McMillan,8,0.375
Portland Trail Blazers,2008,54,0.23945180166307362,0.7605481983369264,0.5523525513585156,0.5083179297597042,-62,0.20644239923833704,0.7935576007616629,0.5484649879268714,0.4872037914691943,0.0,0.477,0.5,24.428571428571427,Nate McMillan,9,0.4444444444444444
Portland Trail Blazers,2009,50,0.21509375484270882,0.7849062451572911,0.5628782784129119,0.473731884057971,-52,0.2202455919395466,0.7797544080604534,0.5366101694915254,0.4792490118577075,1.0,0.498,0.4545454545454545,26.2,Nate McMillan,10,0.5
Portland Trail Blazers,2010,48,0.22776178208819517,0.7722382179118048,0.5882751609623856,0.5132192846034215,-158,0.23158571888066903,0.768414281119331,0.5416666666666666,0.5289719626168224,1.0,0.509,0.4285714285714285,27.875,Nate McMillan,11,0.5454545454545454
Portland Trail Blazers,2011,28,0.25512276167620457,0.7448772383237955,0.5616153205661948,0.5376782077393075,-55,0.22751916246027296,0.7724808375397271,0.5621970920840065,0.5347593582887701,1.0,0.516,0.4117647058823529,26.642857142857142,Nate McMillan,12,0.5833333333333334
Portland Trail Blazers,2012,33,0.28354430379746837,0.7164556962025317,0.5928880026586906,0.5009310986964618,-19,0.22491552813280447,0.7750844718671955,0.6029776674937966,0.5743973399833749,0.0,0.514,0.4117647058823529,25.333333333333332,Terry Stotts,5,0.2
Portland Trail Blazers,2013,54,0.2902999719652369,0.7097000280347631,0.5937012784533833,0.4613821138211382,-122,0.20880188810217964,0.7911981118978203,0.5157019704433498,0.568,0.0,0.405,0.2,25.8,Terry Stotts,6,0.3333333333333333
Portland Trail Blazers,2014,51,0.3164987941551993,0.6835012058448007,0.5666141732283465,0.5255255255255256,-40,0.21788572230801628,0.7821142776919837,0.5332268370607028,0.5863921217547001,2.0,0.452,0.375,27.1875,Terry Stotts,7,0.42857142857142855
Portland Trail Blazers,2015,44,0.33181818181818185,0.6681818181818182,0.5519419008525418,0.5165441176470589,185,0.27185025197984164,0.7281497480201584,0.5626191989828353,0.525,1.0,0.478,0.3333333333333333,25.0625,Terry Stotts,8,0.5
Portland Trail Blazers,2016,41,0.3218586202011616,0.6781413797988384,0.534381745297564,0.5456273764258555,112,0.29113028716933087,0.7088697128306691,0.52536570183629,0.5621669626998224,1.0,0.486,0.375,24.571428571428573,Terry Stotts,9,0.5555555555555556
Portland Trail Blazers,2017,49,0.3236118900729108,0.6763881099270892,0.4962756052141527,0.553088803088803,35,0.3094291394490202,0.6905708605509798,0.5260648442466624,0.5428313796212805,0.0,0.488,0.3333333333333333,24.666666666666668,Terry Stotts,10,0.6
Portland Trail Blazers,2018,53,0.3393025447690858,0.6606974552309143,0.5438040345821326,0.5384615384615384,-30,0.3308504875406284,0.6691495124593716,0.5654108573123702,0.5312775330396475,1.0,0.499,0.3,25.1875,Terry Stotts,11,0.6363636363636364
Portland Trail Blazers,2019,35,0.3741295006667654,0.6258704993332346,0.48846893017296605,0.4879328436516264,118,0.3862262203214865,0.6137737796785135,0.5954692556634305,0.5306553911205074,1.0,0.513,0.3571428571428571,25.4375,Terry Stotts,12,0.6666666666666666
Portland Trail Blazers,2020,42,0.4481549252820982,0.5518450747179018,0.5149680457450386,0.5560538116591929,-12,0.3924468922108576,0.6075531077891424,0.5966079148653143,0.5506883604505632,1.0,0.51,0.3442622950819672,26.333333333333332,Terry Stotts,13,0.6923076923076923
Portland Trail Blazers,2021,27,0.4223124300111982,0.5776875699888018,0.5947484973109776,0.571304347826087,139,0.43236337828246985,0.5676366217175302,0.6474948117402906,0.5661331086773378,1.0,0.515,0.3432835820895522,25.166666666666668,Chauncey Billups,1,1.0
Portland Trail Blazers,2022,33,0.4132266819025853,0.5867733180974146,0.5972264094060898,0.4990974729241877,-36,0.3786231884057971,0.6213768115942029,0.6286201022146508,0.540084388185654,0.0,0.329,,24.476190476190474,Chauncey Billups,2,1.0
Sacramento Kings,1996,34,0.16003630313114506,0.839963696868855,0.5996666666666667,0.4685258964143426,1892,0.19236079153244362,0.8076392084675563,0.5900332225913621,0.5384036144578314,,,,27.714285714285715,Garry St. Jean,5,1.0
Sacramento Kings,1997,27,0.12058647516457212,0.8794135248354279,0.6208995603652351,0.4745222929936306,1806,0.1428782287822878,0.8571217712177122,0.5893376413570275,0.5460267505900865,1.0,0.403,0.25,26.866666666666667,Eddie Jordan,2,1.0
Sacramento Kings,1998,27,0.2189459020199675,0.7810540979800326,0.5886339937434828,0.5620253164556962,1008,0.1448888888888889,0.8551111111111112,0.5798904927824788,0.5819477434679335,1.0,0.34,,26.357142857142858,Rick Adelman,9,0.1111111111111111
Sacramento Kings,1999,44,0.22722283205268934,0.7727771679473107,0.5961538461538461,0.5476687543493389,1516,0.15513192429893632,0.8448680757010637,0.5965126950137657,0.5683018867924529,1.0,0.583,0.5135135135135135,28.571428571428573,Rick Adelman,10,0.2
Sacramento Kings,2000,55,0.1941455015066724,0.8058544984933276,0.5913154533844189,0.5944527736131934,1594,0.15842554979689033,0.8415744502031097,0.5882734045999352,0.5454545454545454,1.0,0.578,0.5063291139240507,28.071428571428573,Rick Adelman,11,0.2727272727272727
Sacramento Kings,2001,61,0.16564329573040126,0.8343567042695987,0.5996326905417815,0.5947030497592295,1551,0.16108610016882385,0.8389138998311761,0.5879156010230179,0.5611702127659575,1.0,0.587,0.4942528735632184,28.0,Rick Adelman,12,0.3333333333333333
